,interaction,type,Model,Target,Accuracy,1.0_Precision,1.0_Recall,1.0_F1-Score,2.0_Precision,2.0_Recall,2.0_F1-Score,3.0_Precision,3.0_Recall,3.0_F1-Score,4.0_Precision,4.0_Recall,4.0_F1-Score,macro avg_Precision,macro avg_Recall,macro avg_F1-Score,weighted avg_Precision,weighted avg_Recall,weighted avg_F1-Score
103,ParentalWarmth_x_Race_1.0,test_metrics,logistic_regression,AST,0.5383491599707816,0.07984790874524715,0.5526315789473685,0.13953488372093023,0.1671763506625892,0.3241106719367589,0.22057834566240755,0.14222222222222222,0.22377622377622378,0.17391304347826086,0.9027906976744186,0.5992590305649892,0.7203562813137873,0.3230092948261193,0.4249443763063351,0.3135956385438465,0.7439674457810825,0.5383491599707816,0.6099806232476523
104,ParentalWarmth_x_Race_2.0,train_metrics,logistic_regression,AST,0.4544998456313677,0.4826407627271092,0.6212565606668725,0.5432457058009652,0.35697115384615385,0.36677987033034887,0.36180904522613067,0.38251655629139075,0.2229083050324174,0.2816736564907832,0.5505775288764438,0.6070546464958321,0.5774384200286333,0.4431765004352744,0.4544998456313677,0.4410417068866281,0.44317650043527446,0.4544998456313677,0.4410417068866281
105,ParentalWarmth_x_Race_2.0,test_metrics,logistic_regression,AST,0.5393231068906744,0.0838095238095238,0.5789473684210527,0.14642262895174707,0.1683673469387755,0.32608695652173914,0.22207267833109018,0.14725274725274726,0.23426573426573427,0.1808367071524966,0.9031206334420121,0.5986415560358135,0.7200148533234311,0.3256375628607647,0.4344854038110849,0.31733671693969123,0.7447980079847838,0.5393231068906744,0.6105050653021844
106,ParentalWarmth_x_Race_3.0,train_metrics,logistic_regression,AST,0.45428758876196357,0.48190099484597865,0.6206390861376968,0.5425409891370353,0.35613366225611126,0.3677060821241124,0.3618273649033532,0.384707926747761,0.22213646187094782,0.2816460341537408,0.5504201680672269,0.6066687249150973,0.5771772653840506,0.44329068797926946,0.45428758876196357,0.440797913394545,0.44329068797926946,0.45428758876196357,0.44079791339454494
107,ParentalWarmth_x_Race_3.0,test_metrics,logistic_regression,AST,0.537618699780862,0.08349514563106795,0.5657894736842105,0.1455160744500846,0.1659919028340081,0.3241106719367589,0.21954484605087016,0.14161220043572983,0.22727272727272727,0.17449664429530198,0.9025641025641026,0.59771534424205,0.7191679049034175,0.32341583786622713,0.42872205428393667,0.3146813674249186,0.7436678235772379,0.537618699780862,0.6090673966424575
108,ParentalWarmth_x_Race_4.0,train_metrics,logistic_regression,AST,0.4565838221673356,0.4837410590851716,0.6211793763507255,0.5439124117189876,0.3598884534217667,0.36855510960172894,0.364170225747407,0.3892959958126145,0.22962334053720285,0.2888629964074182,0.5508159977586328,0.6069774621796851,0.577534608746741,0.4459353765195464,0.45658382216733556,0.4436200606551385,0.44593537651954634,0.4565838221673356,0.4436200606551385
109,ParentalWarmth_x_Race_4.0,test_metrics,logistic_regression,AST,0.5373752130508888,0.08365758754863813,0.5657894736842105,0.14576271186440676,0.16683518705763398,0.32608695652173914,0.22073578595317725,0.1406926406926407,0.22727272727272727,0.1737967914438503,0.9028944911297853,0.5970978697128744,0.7188254971194946,0.3235199766071745,0.4290617567978878,0.31478019659523226,0.7439712523283002,0.5373752130508888,0.608899912665446
110,ParentalWarmth_x_Race_5.0,train_metrics,logistic_regression,AST,0.45409462797159617,0.48177239477155537,0.6201759802408151,0.5422825133292839,0.35612835349815886,0.3657764742204384,0.3608879412100674,0.385219707057257,0.2232942266131522,0.28271279194762045,0.5489566613162119,0.607131830811979,0.5765805387575591,0.44301927916079575,0.45409462797159617,0.4406159463111327,0.44301927916079575,0.45409462797159617,0.4406159463111327
111,ParentalWarmth_x_Race_5.0,test_metrics,logistic_regression,AST,0.5378621865108352,0.08522727272727272,0.5921052631578947,0.14900662251655628,0.16733870967741934,0.32806324110671936,0.22162883845126835,0.14699331848552338,0.23076923076923078,0.1795918367346939,0.9036482694106641,0.5964803951836987,0.7186163288078854,0.3258018925752199,0.4368545325543859,0.317210906627601,0.7450955669666539,0.5378621865108352,0.6093085585299399
112,ParentalWarmth_x_Race_nan,train_metrics,logistic_regression,AST,0.4541139240506329,0.48097777245221973,0.6196356900277864,0.5415725031200459,0.3561756564674198,0.3674745291756715,0.36173688409375837,0.3851911253675488,0.22244519913553565,0.28202368137782563,0.5504760571268552,0.6069002778635382,0.5773127753303965,0.44320515285351086,0.45411392405063294,0.4406614609805066,0.4432051528535109,0.4541139240506329,0.44066146098050657
113,ParentalWarmth_x_Race_nan,test_metrics,logistic_regression,AST,0.5383491599707816,0.08704061895551257,0.5921052631578947,0.15177065767284992,0.16548223350253807,0.3221343873517787,0.21864520456069753,0.14533622559652928,0.23426573426573427,0.17938420348058903,0.9029850746268657,0.59771534424205,0.7193015047371355,0.3252110381703614,0.4365551822543644,0.317275392612818,0.7442619708862743,0.5383491599707816,0.60951801790355
114,Is_Male_x_Race_1.0,train_metrics,logistic_regression,AST,0.45316841617783266,0.4819717297556301,0.6211021920345786,0.5427627141508161,0.35440770321713816,0.366471133065761,0.36033848138731833,0.3815931108719053,0.21889472059277554,0.2782028644300569,0.5492691796629134,0.6062056190182155,0.5763346175013758,0.44181043087689675,0.45316841617783266,0.4394096693673918,0.4418104308768967,0.45316841617783266,0.4394096693673918
115,Is_Male_x_Race_1.0,test_metrics,logistic_regression,AST,0.5383491599707816,0.08494208494208494,0.5789473684210527,0.14814814814814814,0.16850551654964896,0.33201581027667987,0.22355289421157684,0.14380530973451328,0.22727272727272727,0.1761517615176152,0.9037383177570093,0.5970978697128744,0.7190927681725228,0.32524780724581415,0.43383344392083356,0.31673639301246576,0.7450830581029327,0.5383491599707816,0.6096659127429161
116,Is_Male_x_Race_2.0,train_metrics,logistic_regression,AST,0.45316841617783266,0.4829265360105807,0.6200216116085211,0.5429537005745183,0.35135135135135137,0.372259956776783,0.36150357905782704,0.38314332247557004,0.21789132448286508,0.27779964573902777,0.5538134090102873,0.6025007718431614,0.5771320838416325,0.44280865471194736,0.45316841617783266,0.4398472523032514,0.44280865471194736,0.45316841617783266,0.4398472523032514
117,Is_Male_x_Race_2.0,test_metrics,logistic_regression,AST,0.5366447528609691,0.08237547892720307,0.5657894736842105,0.14381270903010032,0.1678115799803729,0.33794466403162055,0.22426229508196718,0.1480637813211845,0.22727272727272727,0.1793103448275862,0.9050305594734368,0.5943192343315838,0.7174804323518449,0.3258203499255493,0.43133152483003556,0.31621644532287463,0.7462657461555532,0.5366447528609691,0.6086214673012121
118,Is_Male_x_Race_3.0,train_metrics,logistic_regression,AST,0.4537858907070083,0.4809740337441666,0.6204847175054029,0.5418941691944726,0.35554390956053006,0.366548317381908,0.36096226199977194,0.3838221507968394,0.2212102500771843,0.28066395730304067,0.5503989920201596,0.6069002778635382,0.5772703913075399,0.44268477153042396,0.4537858907070083,0.4401976949512063,0.4426847715304239,0.4537858907070083,0.4401976949512063
119,Is_Male_x_Race_3.0,test_metrics,logistic_regression,AST,0.5383491599707816,0.08527131782945736,0.5789473684210527,0.14864864864864863,0.1680161943319838,0.32806324110671936,0.22222222222222224,0.14316702819956617,0.23076923076923078,0.17670682730923695,0.9033613445378151,0.5974066069774622,0.7191971752462367,0.3249539712247056,0.43379661181861623,0.3166937183565861,0.7446871145629612,0.5383491599707816,0.6096322242451289
120,Is_Male_x_Race_4.0,train_metrics,logistic_regression,AST,0.4541718122877431,0.4816412099430967,0.6206390861376968,0.5423763110856294,0.3568159651886863,0.3670886075949367,0.3618793988967091,0.3826700385997604,0.22190490892250694,0.28091259954076897,0.5505004549590536,0.6070546464958321,0.5773960283375545,0.4429069171726493,0.45417181228774317,0.44064108446516553,0.4429069171726493,0.4541718122877431,0.4406410844651655
121,Is_Male_x_Race_4.0,test_metrics,logistic_regression,AST,0.5393231068906744,0.08317214700193423,0.5657894736842105,0.14502529510961215,0.16683621566632756,0.3241106719367589,0.22028206850235055,0.14442013129102846,0.23076923076923078,0.17765814266487215,0.9032558139534884,0.599567767829577,0.7207274076823157,0.32442107697819467,0.4300592860549443,0.3159232284897876,0.7445069265263919,0.5393231068906744,0.6105992090030908
122,Is_Male_x_Race_5.0,train_metrics,logistic_regression,AST,0.4532841926520531,0.4817801672640382,0.6224915097252238,0.5431707974137931,0.35458705273422847,0.3648502624266749,0.35964545212462434,0.3825268817204301,0.21966656375424515,0.2790743282996666,0.5486620554740446,0.6061284347020686,0.5759653819355312,0.44188903929818535,0.4532841926520531,0.43946398994340385,0.4418890392981853,0.4532841926520531,0.4394639899434038
123,Is_Male_x_Race_5.0,test_metrics,logistic_regression,AST,0.5385926467007548,0.08670520231213873,0.5921052631578947,0.15126050420168066,0.17017017017017017,0.3359683794466403,0.22591362126245848,0.1456953642384106,0.23076923076923078,0.17861975642760486,0.9040262172284644,0.5961716579191109,0.7185116279069769,0.326649238487296,0.4387536328232192,0.31857637744968026,0.7456794480781618,0.5385926467007548,0.6097279045062394
124,Is_Male_x_Race_nan,train_metrics,logistic_regression,AST,0.4545384377894412,0.4815147702079214,0.620253164556962,0.5421487603305786,0.3561172599461562,0.3675517134918185,0.3617441507140687,0.3862455017992803,0.223680148193887,0.283298303924923,0.5511921458625526,0.6066687249150973,0.5776014109347443,0.44376741945397763,0.4545384377894412,0.44119815647607863,0.44376741945397763,0.4545384377894412,0.44119815647607863
125,Is_Male_x_Race_nan,test_metrics,logistic_regression,AST,0.5383491599707816,0.08704061895551257,0.5921052631578947,0.15177065767284992,0.1663286004056795,0.3241106719367589,0.2198391420911528,0.14502164502164502,0.23426573426573427,0.17914438502673796,0.9033613445378151,0.5974066069774622,0.7191971752462367,0.3254380522301631,0.4369720690844625,0.31748784000924435,0.7446410869929552,0.5383491599707816,0.6095661360169145
126,Race_1.0_x_Race_2.0,train_metrics,logistic_regression,AST,0.4539788514973757,0.48103313956972493,0.6195585057116394,0.5415781128765643,0.35614797064549947,0.3670886075949367,0.36153553781832004,0.3848310855922019,0.22244519913553565,0.28192712154561017,0.5500209878270603,0.6068230935473912,0.5770275229357797,0.4430082959086217,0.4539788514973757,0.44051707379406857,0.4430082959086217,0.4539788514973757,0.44051707379406857
127,Race_1.0_x_Race_2.0,test_metrics,logistic_regression,AST,0.538836133430728,0.08704061895551257,0.5921052631578947,0.15177065767284992,0.16581892166836215,0.3221343873517787,0.21893888515782403,0.14533622559652928,0.23426573426573427,0.17938420348058903,0.9030754892823858,0.5983328187712257,0.7197771587743732,0.32531781387569747,0.4367095508866583,0.31746772627140907,0.7443747581473252,0.538836133430728,0.6099293268416457
128,Race_1.0_x_Race_3.0,train_metrics,logistic_regression,AST,0.4539788514973757,0.48103313956972493,0.6195585057116394,0.5415781128765643,0.35614797064549947,0.3670886075949367,0.36153553781832004,0.3848310855922019,0.22244519913553565,0.28192712154561017,0.5500209878270603,0.6068230935473912,0.5770275229357797,0.4430082959086217,0.4539788514973757,0.44051707379406857,0.4430082959086217,0.4539788514973757,0.44051707379406857
129,Race_1.0_x_Race_3.0,test_metrics,logistic_regression,AST,0.538836133430728,0.08704061895551257,0.5921052631578947,0.15177065767284992,0.16581892166836215,0.3221343873517787,0.21893888515782403,0.14533622559652928,0.23426573426573427,0.17938420348058903,0.9030754892823858,0.5983328187712257,0.7197771587743732,0.32531781387569747,0.4367095508866583,0.31746772627140907,0.7443747581473252,0.538836133430728,0.6099293268416457
130,Race_1.0_x_Race_4.0,train_metrics,logistic_regression,AST,0.4539788514973757,0.48103313956972493,0.6195585057116394,0.5415781128765643,0.35614797064549947,0.3670886075949367,0.36153553781832004,0.3848310855922019,0.22244519913553565,0.28192712154561017,0.5500209878270603,0.6068230935473912,0.5770275229357797,0.4430082959086217,0.4539788514973757,0.44051707379406857,0.4430082959086217,0.4539788514973757,0.44051707379406857
131,Race_1.0_x_Race_4.0,test_metrics,logistic_regression,AST,0.538836133430728,0.08704061895551257,0.5921052631578947,0.15177065767284992,0.16581892166836215,0.3221343873517787,0.21893888515782403,0.14533622559652928,0.23426573426573427,0.17938420348058903,0.9030754892823858,0.5983328187712257,0.7197771587743732,0.32531781387569747,0.4367095508866583,0.31746772627140907,0.7443747581473252,0.538836133430728,0.6099293268416457
132,Race_1.0_x_Race_5.0,train_metrics,logistic_regression,AST,0.4539788514973757,0.48103313956972493,0.6195585057116394,0.5415781128765643,0.35614797064549947,0.3670886075949367,0.36153553781832004,0.3848310855922019,0.22244519913553565,0.28192712154561017,0.5500209878270603,0.6068230935473912,0.5770275229357797,0.4430082959086217,0.4539788514973757,0.44051707379406857,0.4430082959086217,0.4539788514973757,0.44051707379406857
133,Race_1.0_x_Race_5.0,test_metrics,logistic_regression,AST,0.538836133430728,0.08704061895551257,0.5921052631578947,0.15177065767284992,0.16581892166836215,0.3221343873517787,0.21893888515782403,0.14533622559652928,0.23426573426573427,0.17938420348058903,0.9030754892823858,0.5983328187712257,0.7197771587743732,0.32531781387569747,0.4367095508866583,0.31746772627140907,0.7443747581473252,0.538836133430728,0.6099293268416457
134,Race_1.0_x_Race_nan,train_metrics,logistic_regression,AST,0.4539788514973757,0.48103313956972493,0.6195585057116394,0.5415781128765643,0.35614797064549947,0.3670886075949367,0.36153553781832004,0.3848310855922019,0.22244519913553565,0.28192712154561017,0.5500209878270603,0.6068230935473912,0.5770275229357797,0.4430082959086217,0.4539788514973757,0.44051707379406857,0.4430082959086217,0.4539788514973757,0.44051707379406857
135,Race_1.0_x_Race_nan,test_metrics,logistic_regression,AST,0.538836133430728,0.08704061895551257,0.5921052631578947,0.15177065767284992,0.16581892166836215,0.3221343873517787,0.21893888515782403,0.14533622559652928,0.23426573426573427,0.17938420348058903,0.9030754892823858,0.5983328187712257,0.7197771587743732,0.32531781387569747,0.4367095508866583,0.31746772627140907,0.7443747581473252,0.538836133430728,0.6099293268416457
136,Race_2.0_x_Race_3.0,train_metrics,logistic_regression,AST,0.4539788514973757,0.48103313956972493,0.6195585057116394,0.5415781128765643,0.35614797064549947,0.3670886075949367,0.36153553781832004,0.3848310855922019,0.22244519913553565,0.28192712154561017,0.5500209878270603,0.6068230935473912,0.5770275229357797,0.4430082959086217,0.4539788514973757,0.44051707379406857,0.4430082959086217,0.4539788514973757,0.44051707379406857
137,Race_2.0_x_Race_3.0,test_metrics,logistic_regression,AST,0.538836133430728,0.08704061895551257,0.5921052631578947,0.15177065767284992,0.16581892166836215,0.3221343873517787,0.21893888515782403,0.14533622559652928,0.23426573426573427,0.17938420348058903,0.9030754892823858,0.5983328187712257,0.7197771587743732,0.32531781387569747,0.4367095508866583,0.31746772627140907,0.7443747581473252,0.538836133430728,0.6099293268416457
138,Race_2.0_x_Race_4.0,train_metrics,logistic_regression,AST,0.4539788514973757,0.48103313956972493,0.6195585057116394,0.5415781128765643,0.35614797064549947,0.3670886075949367,0.36153553781832004,0.3848310855922019,0.22244519913553565,0.28192712154561017,0.5500209878270603,0.6068230935473912,0.5770275229357797,0.4430082959086217,0.4539788514973757,0.44051707379406857,0.4430082959086217,0.4539788514973757,0.44051707379406857
139,Race_2.0_x_Race_4.0,test_metrics,logistic_regression,AST,0.538836133430728,0.08704061895551257,0.5921052631578947,0.15177065767284992,0.16581892166836215,0.3221343873517787,0.21893888515782403,0.14533622559652928,0.23426573426573427,0.17938420348058903,0.9030754892823858,0.5983328187712257,0.7197771587743732,0.32531781387569747,0.4367095508866583,0.31746772627140907,0.7443747581473252,0.538836133430728,0.6099293268416457
140,Race_2.0_x_Race_5.0,train_metrics,logistic_regression,AST,0.4539788514973757,0.48103313956972493,0.6195585057116394,0.5415781128765643,0.35614797064549947,0.3670886075949367,0.36153553781832004,0.3848310855922019,0.22244519913553565,0.28192712154561017,0.5500209878270603,0.6068230935473912,0.5770275229357797,0.4430082959086217,0.4539788514973757,0.44051707379406857,0.4430082959086217,0.4539788514973757,0.44051707379406857
141,Race_2.0_x_Race_5.0,test_metrics,logistic_regression,AST,0.538836133430728,0.08704061895551257,0.5921052631578947,0.15177065767284992,0.16581892166836215,0.3221343873517787,0.21893888515782403,0.14533622559652928,0.23426573426573427,0.17938420348058903,0.9030754892823858,0.5983328187712257,0.7197771587743732,0.32531781387569747,0.4367095508866583,0.31746772627140907,0.7443747581473252,0.538836133430728,0.6099293268416457
142,Race_2.0_x_Race_nan,train_metrics,logistic_regression,AST,0.4539788514973757,0.48103313956972493,0.6195585057116394,0.5415781128765643,0.35614797064549947,0.3670886075949367,0.36153553781832004,0.3848310855922019,0.22244519913553565,0.28192712154561017,0.5500209878270603,0.6068230935473912,0.5770275229357797,0.4430082959086217,0.4539788514973757,0.44051707379406857,0.4430082959086217,0.4539788514973757,0.44051707379406857
143,Race_2.0_x_Race_nan,test_metrics,logistic_regression,AST,0.538836133430728,0.08704061895551257,0.5921052631578947,0.15177065767284992,0.16581892166836215,0.3221343873517787,0.21893888515782403,0.14533622559652928,0.23426573426573427,0.17938420348058903,0.9030754892823858,0.5983328187712257,0.7197771587743732,0.32531781387569747,0.4367095508866583,0.31746772627140907,0.7443747581473252,0.538836133430728,0.6099293268416457
144,Race_3.0_x_Race_4.0,train_metrics,logistic_regression,AST,0.4539788514973757,0.48103313956972493,0.6195585057116394,0.5415781128765643,0.35614797064549947,0.3670886075949367,0.36153553781832004,0.3848310855922019,0.22244519913553565,0.28192712154561017,0.5500209878270603,0.6068230935473912,0.5770275229357797,0.4430082959086217,0.4539788514973757,0.44051707379406857,0.4430082959086217,0.4539788514973757,0.44051707379406857
145,Race_3.0_x_Race_4.0,test_metrics,logistic_regression,AST,0.538836133430728,0.08704061895551257,0.5921052631578947,0.15177065767284992,0.16581892166836215,0.3221343873517787,0.21893888515782403,0.14533622559652928,0.23426573426573427,0.17938420348058903,0.9030754892823858,0.5983328187712257,0.7197771587743732,0.32531781387569747,0.4367095508866583,0.31746772627140907,0.7443747581473252,0.538836133430728,0.6099293268416457
146,Race_3.0_x_Race_5.0,train_metrics,logistic_regression,AST,0.4539788514973757,0.48103313956972493,0.6195585057116394,0.5415781128765643,0.35614797064549947,0.3670886075949367,0.36153553781832004,0.3848310855922019,0.22244519913553565,0.28192712154561017,0.5500209878270603,0.6068230935473912,0.5770275229357797,0.4430082959086217,0.4539788514973757,0.44051707379406857,0.4430082959086217,0.4539788514973757,0.44051707379406857
147,Race_3.0_x_Race_5.0,test_metrics,logistic_regression,AST,0.538836133430728,0.08704061895551257,0.5921052631578947,0.15177065767284992,0.16581892166836215,0.3221343873517787,0.21893888515782403,0.14533622559652928,0.23426573426573427,0.17938420348058903,0.9030754892823858,0.5983328187712257,0.7197771587743732,0.32531781387569747,0.4367095508866583,0.31746772627140907,0.7443747581473252,0.538836133430728,0.6099293268416457
148,Race_3.0_x_Race_nan,train_metrics,logistic_regression,AST,0.4539788514973757,0.48103313956972493,0.6195585057116394,0.5415781128765643,0.35614797064549947,0.3670886075949367,0.36153553781832004,0.3848310855922019,0.22244519913553565,0.28192712154561017,0.5500209878270603,0.6068230935473912,0.5770275229357797,0.4430082959086217,0.4539788514973757,0.44051707379406857,0.4430082959086217,0.4539788514973757,0.44051707379406857
149,Race_3.0_x_Race_nan,test_metrics,logistic_regression,AST,0.538836133430728,0.08704061895551257,0.5921052631578947,0.15177065767284992,0.16581892166836215,0.3221343873517787,0.21893888515782403,0.14533622559652928,0.23426573426573427,0.17938420348058903,0.9030754892823858,0.5983328187712257,0.7197771587743732,0.32531781387569747,0.4367095508866583,0.31746772627140907,0.7443747581473252,0.538836133430728,0.6099293268416457
150,Race_4.0_x_Race_5.0,train_metrics,logistic_regression,AST,0.4539788514973757,0.48103313956972493,0.6195585057116394,0.5415781128765643,0.35614797064549947,0.3670886075949367,0.36153553781832004,0.3848310855922019,0.22244519913553565,0.28192712154561017,0.5500209878270603,0.6068230935473912,0.5770275229357797,0.4430082959086217,0.4539788514973757,0.44051707379406857,0.4430082959086217,0.4539788514973757,0.44051707379406857
151,Race_4.0_x_Race_5.0,test_metrics,logistic_regression,AST,0.538836133430728,0.08704061895551257,0.5921052631578947,0.15177065767284992,0.16581892166836215,0.3221343873517787,0.21893888515782403,0.14533622559652928,0.23426573426573427,0.17938420348058903,0.9030754892823858,0.5983328187712257,0.7197771587743732,0.32531781387569747,0.4367095508866583,0.31746772627140907,0.7443747581473252,0.538836133430728,0.6099293268416457
152,Race_4.0_x_Race_nan,train_metrics,logistic_regression,AST,0.4539788514973757,0.48103313956972493,0.6195585057116394,0.5415781128765643,0.35614797064549947,0.3670886075949367,0.36153553781832004,0.3848310855922019,0.22244519913553565,0.28192712154561017,0.5500209878270603,0.6068230935473912,0.5770275229357797,0.4430082959086217,0.4539788514973757,0.44051707379406857,0.4430082959086217,0.4539788514973757,0.44051707379406857
153,Race_4.0_x_Race_nan,test_metrics,logistic_regression,AST,0.538836133430728,0.08704061895551257,0.5921052631578947,0.15177065767284992,0.16581892166836215,0.3221343873517787,0.21893888515782403,0.14533622559652928,0.23426573426573427,0.17938420348058903,0.9030754892823858,0.5983328187712257,0.7197771587743732,0.32531781387569747,0.4367095508866583,0.31746772627140907,0.7443747581473252,0.538836133430728,0.6099293268416457
154,Race_5.0_x_Race_nan,train_metrics,logistic_regression,AST,0.4539788514973757,0.48103313956972493,0.6195585057116394,0.5415781128765643,0.35614797064549947,0.3670886075949367,0.36153553781832004,0.3848310855922019,0.22244519913553565,0.28192712154561017,0.5500209878270603,0.6068230935473912,0.5770275229357797,0.4430082959086217,0.4539788514973757,0.44051707379406857,0.4430082959086217,0.4539788514973757,0.44051707379406857
155,Race_5.0_x_Race_nan,test_metrics,logistic_regression,AST,0.538836133430728,0.08704061895551257,0.5921052631578947,0.15177065767284992,0.16581892166836215,0.3221343873517787,0.21893888515782403,0.14533622559652928,0.23426573426573427,0.17938420348058903,0.9030754892823858,0.5983328187712257,0.7197771587743732,0.32531781387569747,0.4367095508866583,0.31746772627140907,0.7443747581473252,0.538836133430728,0.6099293268416457
